,City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
164,3372707,Ribeira Grande,40,PT,1658474154,94,38.5167,-28.7,70.2,3.44
165,6148373,Sioux Lookout,100,CA,1658474154,94,50.1001,-91.917,59.07,5.75
166,1528998,Yumen,0,CN,1658474155,12,40.2833,97.2,86.59,13.82
167,4035715,Avarua,20,CK,1658474155,83,-21.2078,-159.775,73.45,13.8
168,3466704,Castro,99,BR,1658473985,88,-24.7911,-50.0119,56.48,2.44
169,2180815,Tuatapere,98,NZ,1658474156,90,-46.1333,167.6833,42.75,1.86
170,2121025,Srednekolymsk,0,RU,1658474157,33,67.45,153.6833,63.16,8.46
171,5888001,Atikokan,93,CA,1658474157,90,48.7555,-91.6216,59.79,7.27
172,1513491,Yangi Marg`ilon,0,UZ,1658474157,16,40.4272,71.7189,99.32,6.91
173,2112309,Katsuura,1,JP,1658474158,86,35.1333,140.3,81.68,17.13
174,2522091,Alcúdia,0,ES,1658474158,62,39.8532,3.1214,89.2,2.13
175,3372760,Praia da Vitória,75,PT,1658474159,88,38.7333,-27.0667,71.85,4.29
176,3136023,Storsteinnes,100,NO,1658474159,77,69.2408,19.2344,56.05,3.87
177,633221,Uusikaupunki,100,FI,1658474160,77,60.8004,21.4084,69.98,1.88
178,3466165,Cidreira,100,BR,1658474160,93,-30.1811,-50.2056,62.69,5.68
179,3466165,Cidreira,100,BR,1658474160,93,-30.1811,-50.2056,62.69,5.68
180,3939761,Hualmay,37,PE,1658474161,85,-11.0964,-77.6139,60.26,9.66
181,1862505,Hirara,3,JP,1658474026,75,24.8,125.2833,85.68,12.55
182,3838859,Río Gallegos,0,AR,1658474162,93,-51.6226,-69.2181,28.45,21.85
183,2126785,Belaya Gora,0,RU,1658474163,28,68.5333,146.4167,68.2,11.01
184,4031574,Provideniya,100,RU,1658474163,75,64.3833,-173.3,42.66,9.57
185,1651810,Airai,5,TL,1658474163,44,-8.9266,125.4092,69.33,3.31
186,1106643,Quatre Cocos,70,MU,1658474164,69,-20.2078,57.7625,73.09,18.72
187,2272491,Zwedru,99,LR,1658474164,96,6.0667,-8.1281,66.69,0.45
188,4032243,Vaini,20,TO,1658474165,94,-21.2,-175.2,71.76,5.75
189,2110560,Yamada,100,JP,1658474165,99,39.4667,141.95,72.16,11.79
190,2022572,Khatanga,100,RU,1658474166,54,71.9667,102.5,64.96,11.18
191,4946620,Palmer,20,US,1658474166,86,42.1584,-72.3287,75.24,1.99
192,3984997,San Quintín,19,MX,1658474166,84,30.4833,-115.95,68.07,8.66
193,4033356,Tiarei,16,PF,1658474167,78,-17.5333,-149.3333,75.0,13.8
194,1252451,Shemgang,100,BT,1658474168,83,27.2169,90.6579,70.09,4.09
195,1626932,Singaraja,87,ID,1658474168,69,-8.112,115.0882,83.08,1.83
196,1626932,Singaraja,87,ID,1658474168,69,-8.112,115.0882,83.08,1.83
197,2121385,Severo-Kuril'sk,100,RU,1658474169,95,50.6789,156.125,52.27,19.6
198,1529376,Korla,0,CN,1658474170,16,41.7597,86.1469,94.39,18.66
199,1608399,Na Wa,41,TH,1658474170,72,17.4897,104.1006,86.04,5.66
200,1735106,George Town,20,MY,1658474000,70,5.4112,100.3354,87.73,0.0
201,2780207,Eisenerz,84,AT,1658474171,87,47.5333,14.8833,74.52,0.98
202,935215,Saint-Philippe,28,RE,1658474171,65,-21.3585,55.7679,77.22,10.2
203,935215,Saint-Philippe,28,RE,1658474171,65,-21.3585,55.7679,77.22,10.2
204,935215,Saint-Philippe,28,RE,1658474171,65,-21.3585,55.7679,77.22,10.2
205,3894406,Coihueco,100,CL,1658474174,93,-36.6167,-71.8333,47.14,0.0
206,6089245,Norman Wells,75,CA,1658474174,88,65.282,-126.8329,62.64,3.44
207,1863997,Fukuechō,0,JP,1658474058,72,32.6881,128.8419,78.84,12.12
208,1853371,Ryōtsu-minato,23,JP,1658474175,81,38.0833,138.4333,79.7,8.19
209,5972762,Hay River,100,CA,1658474175,88,60.8156,-115.7999,57.18,3.44
210,5919850,Chapais,100,CA,1658474176,96,49.7834,-74.8492,60.58,11.23
211,3369157,Cape Town,20,ZA,1658473928,84,-33.9258,18.4232,56.37,4.61
212,2120769,Talaya,10,RU,1658474177,46,61.3833,152.75,65.43,9.91
213,2120769,Talaya,10,RU,1658474177,46,61.3833,152.75,65.43,9.91
214,2120769,Talaya,10,RU,1658474177,46,61.3833,152.75,65.43,9.91
215,3453242,Pompéia,100,BR,1658474179,58,-22.1086,-50.1717,60.3,5.77
216,964420,Port Elizabeth,0,ZA,1658474179,77,-33.918,25.5701,63.1,4.61
217,2191911,Dargaville,96,NZ,1658474180,83,-35.9333,173.8833,49.8,4.12
218,3533462,Acapulco de Juárez,20,MX,1658474180,89,16.8634,-99.8901,80.42,2.3
219,2020591,Magdagachi,90,RU,1658474181,38,53.45,125.8,82.72,6.29
220,3663684,Lábrea,10,BR,1658474181,71,-7.2586,-64.7981,72.48,2.13
221,3141667,Roald,100,NO,1658474182,93,62.5833,6.1333,59.16,1.14
222,1489401,Toora-Khem,22,RU,1658474183,23,52.4675,96.11,83.28,3.04
223,2122104,Petropavlovsk-Kamchatskiy,75,RU,1658473927,72,53.0452,158.6483,63.19,13.42
224,2222439,Rey Bouba,100,CM,1658474185,91,8.6724,14.1786,74.77,3.69
225,2729907,Longyearbyen,75,SJ,1658474185,82,78.2186,15.6401,51.64,9.22
226,158160,Katoro,6,TZ,1658474185,42,-3.0203,31.8958,72.1,10.58
227,1502750,Kommunisticheskiy,21,RU,1658474186,28,61.6789,64.4819,68.14,9.78
228,2126123,Chokurdakh,7,RU,1658474186,26,70.6333,147.9167,64.13,10.25
229,2126123,Chokurdakh,7,RU,1658474186,26,70.6333,147.9167,64.13,10.25
230,3671519,Puerto Carreño,100,CO,1658474187,95,6.189,-67.4859,72.99,1.36
231,3671519,Puerto Carreño,100,CO,1658474187,95,6.189,-67.4859,72.99,1.36
232,1568770,Quang Ngai,66,VN,1658473976,59,15.1167,108.8,89.83,11.56
233,3869716,Tocopilla,32,CL,1658474188,81,-22.092,-70.1979,58.82,4.38
234,1856434,Murakami,100,JP,1658474189,95,38.2333,139.4833,78.69,4.05
235,4021858,Guerrero Negro,0,MX,1658474189,83,27.9769,-114.0611,68.45,13.4
236,3462376,Goianira,40,BR,1658474190,66,-16.4961,-49.4264,62.42,4.74
237,779330,Kautokeino,100,NO,1658474190,80,69.0125,23.0412,53.46,1.54
238,2629833,Husavik,34,IS,1658474191,90,66.0449,-17.3389,48.27,3.38
239,6180550,Whitehorse,40,CA,1658474174,62,60.7161,-135.0538,52.57,19.57
240,2017155,Saskylakh,100,RU,1658474191,63,71.9167,114.0833,54.77,8.32
241,1006984,East London,0,ZA,1658474192,82,-33.0153,27.9116,54.54,11.5
242,2377457,Nouadhibou,8,MR,1658474193,94,20.931,-17.0347,73.38,3.44
243,1737486,Bintulu,20,MY,1658474193,79,3.1667,113.0333,86.41,5.75
244,1258338,Ratnagiri,100,IN,1658474193,74,16.9833,73.3,82.92,9.33
245,2449893,Tessalit,7,ML,1658474194,45,20.1986,1.0114,85.8,6.91
246,5380437,Pacific Grove,100,US,1658474194,94,36.6177,-121.9166,57.24,13.0
247,3899695,Ancud,100,CL,1658474195,89,-41.8697,-73.8203,39.22,6.82
248,5880054,Barrow,100,US,1658473969,93,71.2906,-156.7887,37.42,19.57
249,1512205,Abaza,100,RU,1658474196,53,52.655,90.0928,73.62,7.11
250,2362909,Banfora,100,BF,1658474196,87,10.6333,-4.7667,73.35,3.65
251,1650434,Bambanglipuro,93,ID,1658474197,70,-7.95,110.2833,80.94,14.36
252,1785462,Zaoyang,97,CN,1658474197,59,32.1272,112.7542,94.01,11.7
253,3883457,Lebu,100,CL,1658474198,97,-37.6167,-73.65,52.7,10.92
254,6355222,Yulara,0,AU,1658474198,18,-25.2406,130.9889,77.72,10.2
255,2206874,Waipawa,43,NZ,1658474199,79,-41.4122,175.5153,42.53,8.77
256,1271113,Godda,100,IN,1658474199,63,24.8333,87.2167,89.76,11.95
257,5788054,Bremerton,40,US,1658473969,84,47.5673,-122.6326,63.93,4.61
258,5788054,Bremerton,40,US,1658473969,84,47.5673,-122.6326,63.93,4.61
259,5364271,Laguna,0,US,1658474201,44,38.421,-121.4238,77.45,9.22
260,2030065,Mandalgovi,95,MN,1658473947,38,45.7625,106.2708,66.63,11.25
261,5924351,Clyde River,100,CA,1658474202,100,70.4692,-68.5914,39.43,8.05
262,5924351,Clyde River,100,CA,1658474202,100,70.4692,-68.5914,39.43,8.05
263,3424607,Tasiilaq,100,GL,1658474204,83,65.6145,-37.6368,32.16,2.3
264,3424607,Tasiilaq,100,GL,1658474204,83,65.6145,-37.6368,32.16,2.3
265,3424607,Tasiilaq,100,GL,1658474204,83,65.6145,-37.6368,32.16,2.3
266,3419842,Sisimiut,100,GL,1658474205,89,66.9395,-53.6735,45.95,4.41
267,2021093,Kuytun,100,RU,1658474206,43,54.3419,101.5036,75.2,13.24
268,2294915,Takoradze,88,GH,1658474206,77,4.8845,-1.7554,74.07,4.94
269,3418910,Upernavik,100,GL,1658474207,95,72.7868,-56.1549,43.18,28.27
270,1295765,Sittwe,100,MM,1658474207,76,20.15,92.9,84.31,8.99
271,2074865,Carnarvon,0,AU,1658474208,44,-24.8667,113.6333,68.43,17.13
